SITE,DATE,TIME,AMPM,SPECIES,COUNT,ANTLERED,YOUNG,
,10/13/2015,1:43,AM,deer,1,0,0,
,,4:47,AM,raccoon,0,0,0,
,,4:49,AM,raccoon,0,0,0,
,,5:25,AM,deer,1,0,0,
,,5:26,AM,deer,1,0,0,
,,5:27,AM,deer,1,0,0,
,,5:28,AM,deer,1,0,0,
,,5:29,AM,deer,1,0,0,
,,5:39,AM,deer,2,0,0,
,,6:51,AM,deer,1,1,0,
,,6:52,AM,deer,1,1,0,
,,6:53,AM,deer,1,1,0,
,,6:54,AM,deer,1,1,0,
,,6:55,AM,deer,1,1,0,
,,6:56,AM,deer,1,1,0,
,,6:57,AM,deer,1,1,0,
,,6:58,AM,deer,1,1,0,
,,6:59,AM,deer,1,1,0,
,,7:00,AM,deer,1,1,0,
,,7:05,AM,deer,1,1,0,
,,8:20,AM,deer,1,0,0,
,,8:21,AM,deer,1,0,0,
,,8:34,AM,deer,3,0,0,
,,8:38,AM,deer,3,0,0,
,,8:39,AM,deer,2,0,0,
,,9:04,AM,deer,2,1,0,
,,9:29,AM,deer,3,0,1,
,,9:30,AM,deer,4,0,1,
,,7:56,PM,deer,1,1,0,
,,8:00,PM,deer,1,1,0,
,,8:50,PM,deer,1,0,0,
,,8:54,PM,deer,1,0,0,
,,8:55,PM,deer,1,0,0,
,,8:59,PM,deer,1,0,0,
,,9:00,PM,deer,1,0,0,
,,9:03,PM,deer,1,0,0,
,,9:42,PM,deer,1,0,0,
,,9:43,PM,deer,1,0,0,
,,9:45,PM,deer,1,0,0,
,,11:33,PM,deer,1,0,0,
,,11:36,PM,deer,1,0,0,
,,11:37,PM,deer,1,0,0,
,,11:49,PM,deer,1,0,0,
,10/14,12:10,AM,deer/raccoon,1,0,0,
,,12:11,AM,deer/raccoon,1,0,0,
,,12:12,AM,deer/raccoon,1,0,0,
,,12:13,AM,deer/raccoon,1,0,0,
,,12:15,AM,deer/raccoon,1,0,0,
,,12:17,AM,deer/raccoon,1,0,0,
,,12:18,AM,deer/raccoon,1,0,0,
,,12:19,AM,deer/raccoon,1,0,0,
,,12:20,AM,deer/raccoon,1,0,0,
,,12:21,AM,deer/raccoon,1,0,0,
,,12:22,AM,deer,1,0,0,
,,12:23,AM,deer,1,0,0,
,,12:24,AM,deer,1,0,0,
,,12:25,AM,deer,1,0,0,
,,12:26,AM,deer,1,0,0,
,,12:27,AM,deer,1,0,0,
,,12:28,AM,deer,1,0,0,
,,12:30,AM,deer,1,0,0,
,,12:31,AM,deer,1,0,0,
,,12:32,AM,deer,1,0,0,
,,12:33,AM,deer,1,0,0,
,,12:34,AM,deer,1,0,0,
,,12:37,AM,deer,1,0,0,
,,12:38,AM,deer,1,0,0,
,,12:41,AM,deer,1,0,0,
,,12:43,AM,deer,1,0,0,
,,12:44,AM,deer,1,0,0,
,,12:45,AM,deer,1,0,0,
,,12:46,AM,deer,1,0,0,
,,12:47,AM,deer,1,0,0,
,,12:48,AM,deer,1,0,0,
,,12:49,AM,deer,1,0,0,
,,12:51,AM,deer,1,0,0,
,,12:52,AM,deer,1,0,0,
,,12:53,AM,deer,1,0,0,
,,12:54,AM,deer,1,0,0,
,,12:55,AM,deer,1,0,0,
,,1:00,AM,deer,1,0,0,
,,1:02,AM,deer,1,0,0,
,,1:03,AM,deer,1,0,0,
,,1:04,AM,deer,1,0,0,
,,1:05,AM,deer,1,0,0,
,,1:06,AM,deer,1,0,0,
,,1:07,AM,deer,1,0,0,
,,1:46,AM,raccoon,0,0,0,
,,3:50,AM,deer,1,1,0,
,,3:51,AM,deer,1,1,0,
,,3:53,AM,deer,1,1,0,
,,3:54,AM,deer,1,1,0,
,,3:55,AM,deer,1,1,0,
,,3:56,AM,deer,1,1,0,
,,3:57,AM,deer,1,1,0,
,,3:58,AM,deer,1,1,0,
,,4:00,AM,deer,1,1,0,
,,4:01,AM,deer,1,1,0,
,,4:02,AM,deer,1,0,0,
,,7:29,AM,deer,1,0,0,
,,7:30,AM,deer,1,0,0,
,,7:31,AM,deer,1,0,0,
,,7:33,AM,deer,1,0,0,
,,7:34,AM,deer,1,0,0,
,,7:35,AM,deer,1,0,0,
,,7:37,AM,deer,1,0,0,
,,7:38,AM,deer,1,0,0,
,,7:39,AM,deer,1,0,0,
,,7:40,AM,deer,1,0,0,
,,7:42,AM,deer,1,0,0,
,,7:43,AM,deer,1,0,0,
,,7:44,AM,deer,1,0,0,
,,7:45,AM,deer,1,0,0,
,,7:46,AM,deer,1,0,0,
,,7:47,AM,deer,1,0,0,
,,7:48,AM,deer,1,0,0,
,,7:49,AM,deer,1,0,0,
,,7:50,AM,deer,1,0,0,
,,7:51,AM,deer,1,0,0,
,,7:52,AM,deer,1,0,0,
,,7:53,AM,deer,1,0,0,
,,9:41,AM,deer,1,0,0,
,,9:42,AM,deer,2,0,0,
,,9:43,AM,deer,3,0,0,
,,9:44,AM,deer,3,0,1,
,,9:45,AM,deer,3,0,1,
,,9:46,AM,deer,3,0,1,
,,9:47,AM,deer,3,0,1,
,,9:48,AM,deer,3,0,1,
,,9:49,AM,deer,3,0,1,
,,9:50,AM,deer,3,0,1,
,,9:51,AM,deer,3,0,1,
,,9:52,AM,deer,2,0,1,
,,9:53,AM,deer,5,0,4,
,,9:54,AM,deer,3,0,2,
,,9:55,AM,deer,3,0,2,
,,9:56,AM,deer,3,0,2,
,,9:57,AM,deer,2,0,2,
,,9:58,AM,deer,2,0,2,
,,9:59,AM,deer,2,0,2,
,,10:00,AM,deer,2,0,2,
,,3:54,PM,deer,1,0,0,
,,3:55,PM,deer,2,0,0,
,,3:56,PM,deer,2,0,0,
,,3:57,PM,deer,2,0,0,
,,3:58,PM,deer,2,0,0,
,,3:59,PM,deer,2,0,0,
,,4:00,PM,deer,2,0,0,
,,4:01,PM,deer,2,0,0,
,,4:02,PM,deer,3,0,0,
,,4:03,PM,deer,3,0,0,
,,4:04,PM,deer,2,0,0,
,,4:05,PM,deer,2,0,0,
,,4:06,PM,deer,2,0,0,
,,4:07,PM,deer,3,0,0,
,,4:08,PM,deer,3,0,0,
,,4:09,PM,deer,3,0,0,
,,4:10,PM,deer,2,0,0,
,,4:11,PM,deer,1,0,0,
,,4:12,PM,deer,1,0,0,
,,4:13,PM,deer,3,0,1,
,,4:15,PM,deer,2,0,0,
,,4:16,PM,deer,1,0,0,
,,4:17,PM,deer,1,0,0,
,,4:18,PM,deer,1,0,0,
,,4:55,PM,deer,1,0,0,
,,4:56,PM,deer,1,0,0,
,,4:57,PM,deer,2,0,0,
,,4:58,PM,deer,3,0,0,
,,4:59,PM,deer,3,0,0,
,,5:00,PM,deer,2,0,0,
,,5:01,PM,deer,4,0,0,
,,5:02,PM,deer,2,0,0,
,,5:03,PM,deer,3,0,0,
,,5:04,PM,deer,1,0,0,
,,5:05,PM,deer,2,0,0,
,,5:06,PM,deer,1,0,0,
,,5:07,PM,deer,1,0,0,
,,5:08,PM,deer,2,0,0,
,,5:09,PM,deer,2,0,0,
,,5:10,PM,deer,2,0,0,
,,5:11,PM,deer,2,0,0,
,,5:12,PM,deer,2,0,0,
,,5:13,PM,deer,2,0,0,
,,5:14,PM,deer,3,0,0,
,,5:15,PM,deer,3,0,0,
,,5:16,PM,deer,1,0,0,
,,5:17,PM,deer,2,0,0,
,,5:18,PM,deer,1,1,0,
,,5:19,PM,deer,1,1,0,
,,5:20,PM,deer,1,1,0,
,,5:21,PM,deer,2,1,0,
,,5:22,PM,deer,1,1,0,
,,5:23,PM,deer,5,1,0,
,,5:24,PM,deer,4,1,0,
,,5:25,PM,deer,3,1,0,
,,5:26,PM,deer,4,1,0,
,,5:27,PM,deer,2,1,0,
,,5:28,PM,deer,1,1,0,
,,5:31,PM,deer,1,1,0,
,,5:32,PM,deer,1,1,0,
,,5:33,PM,deer,2,1,0,
,,5:34,PM,deer,2,2,0,
,,5:35,PM,deer,1,1,0,
,,5:36,PM,deer,2,2,0,
,,5:37,PM,deer,2,1,0,
,,5:38,PM,deer,2,2,0,
,,5:39,PM,deer,2,2,0,3098(2234)
,,5:40,PM,deer,2,2,0,
,,5:42,PM,deer,2,2,0,
,,5:43,PM,deer,2,2,0,
,,5:44,PM,deer,2,2,0,
,,5:45,PM,deer,1,1,0,
,,5:46,PM,deer,2,2,0,
,,5:47,PM,deer,2,2,0,
,,5:48,PM,deer,2,2,0,
,,5:49,PM,deer,2,1,0,
,,5:50,PM,deer,2,1,0,
,,5:51,PM,deer,1,0,0,
,,5:52,PM,deer,1,1,0,
,,5:53,PM,deer,2,2,0,
,,5:54,PM,deer,1,1,0,
,,5:55,PM,deer,2,2,0,
,,5:56,PM,deer,2,2,0,
,,5:57,PM,deer,2,2,0,
,,6:00,PM,deer,1,1,0,
,,6:01,PM,deer,1,1,0,
,,6:03,PM,deer,2,1,0,
,,6:06,PM,deer,2,2,0,
,,6:07,PM,deer,2,2,0,
,,6:11,PM,deer,1,1,0,
,,6:21,PM,deer,1,1,0,
,,7:08,PM,deer,1,1,0,
,,7:24,PM,deer,1,0,0,
,,7:25,PM,deer,1,0,0,
,,7:26,PM,deer,1,0,0,
,,7:37,PM,deer,1,0,0,
,,7:47,PM,deer,1,0,0,
,,7:56,PM,deer,1,0,0,
